20-05-16,9333.239873,9564.204989,9260.694163,9377.014026
20-05-17,9374.929987,9823.002288,9349.546071,9670.739371
20-05-18,9675.69498,9906.030203,9570.358985,9726.574815
20-05-19,9727.063604,9836.047524,9539.624055,9729.037919
20-05-20,9725.329365,9804.793888,9447.201541,9522.981157
20-05-21,9522.740083,9555.242175,8869.931109,9081.762023
20-05-22,9080.334738,9232.936093,9008.638271,9182.577518
20-05-23,9185.062727,9302.501649,9118.108855,9209.287428
20-05-24,9212.283404,9288.404016,8787.251002,8790.368001
20-05-25,8786.107695,8951.005638,8719.668362,8906.934761
20-05-26,8909.586073,8991.967626,8757.293804,8835.053061
20-05-27,8837.381213,9203.320515,8834.157429,9181.017948
20-05-28,9184.944998,9546.319602,9148.457148,9525.751095
20-05-29,9528.355629,9573.666817,9379.338946,9439.12439
20-05-30,9438.914009,9704.030309,9366.729418,9700.414072
20-05-31,9700.105697,9700.343895,9432.296795,9461.058918
20-06-01,9463.605662,10199.56497,9450.899111,10167.2681
20-06-02,10162.97314,10182.34071,9460.571371,9529.804149
20-06-03,9533.760493,9682.85947,9471.846406,9656.717765
20-06-04,9655.854453,9887.610629,9525.246679,9800.636595
20-06-05,9800.215477,9869.236906,9663.216337,9665.532789
20-06-06,9664.904775,9773.432016,9591.024535,9653.679263
20-06-07,9653.003325,9768.497902,9458.15047,9758.852417
20-06-08,9760.063252,9782.306497,9675.885907,9771.489484
20-06-09,9774.359936,9836.368969,9664.720133,9795.700195
20-06-10,9794.119511,9908.896559,9728.29114,9870.094453
20-06-11,9870.078529,9938.297674,9263.069588,9321.781298
20-06-12,9320.690855,9540.465393,9285.851404,9480.843789
20-06-13,9480.73575,9493.211715,9396.009394,9475.277338
20-06-14,9477.554037,9482.270936,9347.593793,9386.787892
20-06-15,9386.035291,9504.860065,8990.175947,9450.701987
20-06-16,9454.266431,9579.430375,9400.445008,9538.024374
20-06-17,9533.783751,9540.423271,9327.339587,9480.255366
20-06-18,9481.567062,9482.781986,9328.395595,9411.840462
20-06-19,9410.294348,9440.876034,9274.296121,9288.018716
20-06-20,9290.96028,9394.971594,9247.379673,9332.340762
20-06-21,9330.926478,9401.107497,9300.430508,9303.629714
20-06-22,9300.915458,9655.073218,9296.871666,9648.71761
20-06-23,9644.075942,9670.540762,9547.247084,9629.658366
20-06-24,9632.149579,9680.367146,9278.233547,9313.610349
20-06-25,9314.126889,9340.161506,9095.324579,9264.813043
20-06-26,9260.994994,9310.516382,9101.738452,9162.917604
20-06-27,9167.824278,9207.810983,8998.216701,9045.390957
20-06-28,9048.460837,9197.547017,8975.525855,9143.582191
20-06-29,9140.029071,9237.572755,9041.876256,9190.854465
20-06-30,9185.581261,9217.836013,9084.837492,9137.9934
20-07-01,9145.985055,9309.754864,9104.734879,9228.32559
20-07-02,9231.139653,9274.962923,9036.623494,9123.410154
20-07-03,9124.842646,9202.344384,9058.794782,9087.303911
20-07-04,9084.233734,9183.295583,9053.629671,9132.487951
20-07-05,9126.090803,9162.183232,8977.015635,9073.942869
20-07-06,9072.850074,9375.474759,9058.664458,9375.474759
20-07-07,9349.161374,9360.617575,9201.815382,9252.277504
20-07-08,9253.020154,9450.335672,9249.499948,9428.333085
20-07-09,9427.993877,9431.378581,9234.99946,9277.967906
20-07-10,9273.356995,9287.471594,9118.002407,9278.807867
20-07-11,9277.511963,9293.532681,9199.48551,9240.346327
20-07-12,9241.055044,9319.419417,9197.45032,9276.49985
20-07-13,9277.20466,9306.40493,9224.292841,9243.613855
20-07-14,9238.703228,9283.842142,9171.661118,9243.213416
20-07-15,9241.897,9275.325125,9171.933554,9192.837368
20-07-16,9191.980234,9214.312698,9088.947402,9132.227863
20-07-17,9131.812141,9182.254308,9089.202455,9151.39224
20-07-18,9151.184048,9230.983505,9100.82441,9159.039905
20-07-19,9158.006035,9201.398483,9097.633086,9185.816912
20-07-20,9187.22037,9214.270629,9137.509622,9164.231365
20-07-21,9162.514482,9407.263056,9149.389919,9374.887528
20-07-22,9375.080464,9530.519009,9319.653395,9525.36345
20-07-23,9527.141996,9610.247125,9483.004019,9581.072011
20-07-24,9585.514802,9623.337032,9481.453925,9536.892686
20-07-25,9539.485515,9704.557013,9530.212196,9677.113497
20-07-26,9680.234831,10023.80766,9652.847206,9905.167247
20-07-27,9905.217914,11298.22176,9903.970111,10990.8734
20-07-28,11017.46385,11204.3276,10632.6317,10912.82305
20-07-29,10912.95296,11304.39707,10856.14134,11100.46813
20-07-30,11099.83289,11169.35667,10895.45541,11111.21429
20-07-31,11110.21094,11415.8639,10987.05355,11323.46642
20-08-01,11322.5705,11794.77539,11239.68274,11759.59277
20-08-02,11758.76467,12034.14415,11018.13004,11053.6139
20-08-03,11043.76888,11453.07872,11012.41474,11246.34877
20-08-04,11246.20325,11385.38157,11094.14539,11205.89292
20-08-05,11203.8231,11786.6169,11158.28519,11747.02283
20-08-06,11749.87133,11902.33597,11598.7138,11779.77326
20-08-07,11778.89428,11898.03841,11408.59404,11601.47271
20-08-08,11604.55335,11800.06485,11558.43163,11754.04581
20-08-09,11737.32523,11806.05628,11548.78445,11675.73934
20-08-10,11662.25693,12045.14032,11662.25693,11878.11133
20-08-11,11881.64754,11932.71117,11195.70927,11410.52568
20-08-12,11404.59688,11748.39649,11249.60544,11584.93458
20-08-13,11588.40551,11796.39619,11216.87254,11784.13739
20-08-14,11772.65939,12150.99367,11685.45548,11768.87062
20-08-15,11768.69714,11963.20306,11768.69714,11865.69857
20-08-16,11866.68558,11934.90092,11737.1886,11892.80406
20-08-17,11895.65777,12359.05702,11806.69588,12254.40191
20-08-18,12251.89597,12335.70707,11954.52575,11991.23325
20-08-19,11990.88478,12028.92344,11687.33283,11758.28359
20-08-20,11761.49974,11900.41118,11710.06337,11878.37162
20-08-21,11878.02644,11899.25932,11564.97932,11592.48904
20-08-22,11585.47753,11689.40739,11448.80604,11681.82556
20-08-23,11679.69596,11713.42979,11559.92126,11664.84799
20-08-24,11663.68955,11807.63232,11623.25044,11774.59584
20-08-25,11773.58935,11778.2999,11189.85105,11366.13508
20-08-26,11366.89493,11530.05307,11296.99337,11488.36349
20-08-27,11485.6084,11570.78631,11185.94181,11323.39703
20-08-28,11325.2956,11545.61541,11316.42244,11542.49973
20-08-29,11541.05433,11585.64068,11466.29336,11506.86532
20-08-30,11508.71397,11715.26485,11492.38177,11711.50616
